source,target,weight
3848,4637,0.20927
3848,4659,0.21021
3848,4907,0.25305
3848,4912,0.2445
3848,4971,0.33968
3848,5206,0.4085
3848,5367,0.23846
3848,5378,0.28296
3848,5508,0.27607
3848,5527,0.23981
3848,5642,0.25955
3848,5826,0.21983
3848,5862,0.21806
3848,5930,0.22914
3848,6032,0.21869
3849,4969,0.21213
3849,4978,0.20994
3849,5009,0.22399
3849,5884,0.2028
3851,4011,0.23539
3851,4112,0.26835
3851,4186,0.27582
3851,4342,0.36156
3851,4545,0.25364
3851,4890,0.21857
3851,4984,0.23679
3851,5119,0.20436
3853,3948,0.3569
3853,4009,0.63994
3853,4130,0.29886
3853,4150,0.34885
3853,4462,0.24708
3853,4603,0.23548
3853,4631,0.22175
3853,4642,0.23591
3853,4969,0.20514
3853,5007,0.34788
3853,5009,0.22005
3853,5064,0.36654
3853,5236,0.24803
3853,5292,0.21456
3853,5390,0.38816
3853,5428,0.24724
3853,5456,0.31818
3853,5482,0.26296
3853,5538,0.48011
3853,5607,0.36342
3853,5625,0.39007
3853,5628,0.41472
3853,5695,0.20287
3853,5884,0.20499
3853,5942,0.34691
3853,6168,0.33828
3853,6192,0.39442
3853,6205,0.2088
3854,3926,0.21878
3854,4022,0.30331
3854,4083,0.26293
3854,4226,0.24931
3854,4352,0.22514
3854,4609,0.22294
3854,4722,0.21231
3854,4842,0.25536
3854,4907,0.43534
3854,4971,0.24383
3854,5090,0.24164
3854,5206,0.24217
3854,5381,0.32113
3854,5557,0.266
3854,5930,0.22312
3854,6092,0.21749
3855,4224,0.38799
3855,4348,0.29528
3855,4413,0.26732
3855,4639,0.29771
3855,5872,0.33492
3855,6149,0.34605
3860,5184,0.24996
3861,4620,0.22725
3861,4723,0.29452
3861,4753,0.27883
3861,5534,0.24786
3861,5581,0.21718
3861,5733,0.24488
3863,4177,0.33934
3863,5259,0.23166
3863,5831,0.21457
3863,5872,0.20292
3864,5421,0.21322
3865,4120,0.21958
3865,4123,0.25161
3865,4731,0.28606
3865,5644,0.20109
3865,5653,0.3506
3865,6093,0.34039
3865,6119,0.32274
3867,4298,0.24665
3867,5153,0.25796
3867,6071,0.20217
3868,5675,0.22187
3869,5683,0.20834
3870,4027,0.22725
3870,4476,0.23415
3870,6000,0.28983
3870,6102,0.29829
3871,3965,0.40647
3871,4074,0.46793
3871,4546,0.29009
3871,5200,0.43483
3872,4251,0.63629
3872,4777,0.71252
3872,4876,0.32992
3874,5351,0.28296
3875,5494,0.24419
3876,5258,0.2822
3876,5360,0.22573
3880,4732,0.21214
3880,5277,0.2646
3880,5425,0.48011
3880,5595,0.24941
3880,6095,0.223
3881,3907,0.2822
3881,4116,0.22368
3881,4810,0.20324
3881,4828,0.20045
3881,5067,0.20274
3881,5295,0.21026
3881,5354,0.21186
3881,5766,0.23424
3881,5792,0.28668
3882,4126,0.21629
3882,4185,0.27602
3882,4202,0.24784
3882,4445,0.30569
3882,4915,0.20632
3882,4962,0.28438
3882,5207,0.2059
3882,5411,0.22228
3882,5734,0.20215
3882,6136,0.20231
3883,4187,0.22799
3883,4462,0.21699
3883,5291,0.218
3883,5929,0.2028
3883,5967,0.28123
3885,5640,0.21284
3886,3946,0.20987
3886,4282,0.24684
3886,4627,0.22709
3886,4697,0.27549
3886,4934,0.32917
3886,5017,0.43189
3886,5508,0.23875
3886,6057,0.27954
3886,6226,0.28342
3887,5606,0.21116
3888,4112,0.25231
3888,4186,0.25333
3888,4686,0.23855
3888,4858,0.20421
3889,4718,0.20927
3889,4798,0.3553
3889,5019,0.36122
3889,5308,0.22955
3889,5566,0.20529
3890,4136,0.22516
3890,5419,0.28983
3890,5966,0.30386
3891,4133,0.23415
3891,5275,0.2331
3891,6003,0.30739
3891,6102,0.21997
3894,4238,0.21072
3894,4946,0.22256
3894,5171,0.24165
3895,4548,0.40394
3895,4768,0.26411
3895,4990,0.30596
3895,5156,0.215
3896,4413,0.23415
3896,4557,0.28983
3896,4637,0.20296
3896,5720,0.27066
3896,6119,0.24568
3896,6149,0.23577
3897,4032,0.2471
3897,5100,0.22038
3897,5171,0.32078
3897,6052,0.21093
3898,4255,0.33471
3898,4523,0.29335
3898,5116,0.25049
3898,5725,0.32734
3898,5790,0.2411
3899,4827,0.2511
3899,5277,0.31903
3900,4129,0.2595
3900,4132,0.31665
3900,4329,0.43286
3900,4411,0.21264
3900,4455,0.45113
3900,4605,0.2207
3900,4680,0.25149
3900,5153,0.24876
3900,5217,0.28783
3900,5326,0.56059
3900,5457,0.21687
3900,5966,0.28783
3900,6126,0.29452
3900,6135,0.45012
3901,4432,0.20916
3902,4151,0.22691
3902,4571,0.21646
3902,4895,0.2489
3902,5506,0.31078
3902,5700,0.29719
3902,5724,0.26106
3902,5776,0.21297
3904,4091,0.20773
3904,4128,0.22705
3904,4486,0.23458
3904,4491,0.22984
3904,5716,0.20555
3904,6113,0.20069
3905,4120,0.26732
3905,4941,0.45012
3905,5633,0.4148
3907,4116,0.21528
3907,4789,0.26732
3907,4954,0.35219
3907,5366,0.21213
3907,5766,0.26823
3907,6194,0.27619
3908,4325,0.25129
3909,3955,0.24296
3909,4208,0.35932
3909,4271,0.26476
3909,4393,0.28668
3909,4453,0.30148
3909,4568,0.4109
3909,4622,0.22567
3909,4631,0.37491
3909,4642,0.32042
3909,4685,0.25341
3909,4698,0.31344
3909,4744,0.24651
3909,4803,0.23466
3909,4845,0.26842
3909,4969,0.3993
3909,5009,0.44844
3909,5143,0.27315
3909,5154,0.28396
3909,5160,0.25087
3909,5241,0.38807
3909,5576,0.3658
3909,5657,0.40777
3909,5710,0.2998
3909,5884,0.4649
3909,5944,0.42185
3909,6202,0.29454
3910,4687,0.2617
3910,5790,0.20407
3912,4029,0.26161
3912,4140,0.26601
3912,4157,0.27137
3912,4559,0.29438
3912,4736,0.24497
3912,5433,0.25097
3912,5673,0.2532
3912,5919,0.27619
3912,5939,0.21053
3912,5978,0.51237
3913,4095,0.49019
3913,4243,0.23295
3913,4720,0.2956
3913,4767,0.45012
3913,4883,0.22935
3913,5087,0.24069
3917,6079,0.27124
3918,4088,0.21692
3918,4806,0.36122
3918,5829,0.2878
3918,6065,0.30617
3919,5085,0.2513
3919,5669,0.33677
3920,4310,0.67872
3920,4389,0.41856
3920,4531,0.27407
3920,4600,0.4977
3920,5737,0.50929
3921,5561,0.21669
3921,5662,0.23886
3922,3990,0.32744
3922,4112,0.20603
3922,4186,0.26229
3922,4446,0.48041
3922,4482,0.51267
3922,4545,0.21275
3922,5481,0.20541
3924,4123,0.36801
3924,5346,0.30598
3924,5474,0.29115
3925,4134,0.20025
3925,4706,0.26301
3925,5160,0.26215
3925,5241,0.26936
3925,5576,0.24087
3925,5884,0.25597
3925,5944,0.24316
3925,6202,0.20328
3926,3934,0.20421
3926,4022,0.45673
3926,4083,0.36037
3926,4155,0.2593
3926,4215,0.40079
3926,4227,0.22567
3926,4294,0.33343
3926,4358,0.21078
3926,4361,0.27769
3926,4373,0.3371
3926,4395,0.34067
3926,4562,0.26834
3926,4743,0.30228
3926,4848,0.33848
3926,4888,0.27764
3926,4907,0.30285
3926,4912,0.33012
3926,4971,0.3498
3926,5039,0.20323
3926,5165,0.20057
3926,5206,0.66833
3926,5378,0.48011
3926,5652,0.21871
3926,5862,0.22483
3926,5930,0.33308
3926,5955,0.28011
3926,6191,0.32408
3928,3931,0.36537
3928,3941,0.3276
3928,3946,0.33896
3928,4017,0.47262
3928,4233,0.35158
3928,4238,0.22059
3928,4282,0.47465
3928,4419,0.51933
3928,4596,0.25037
3928,4815,0.20683
3928,4870,0.40709
3928,4943,0.38222
3928,5172,0.52141
3928,5231,0.28548
3928,5325,0.46096
3928,5496,0.35326
3928,5508,0.48183
3928,5811,0.5101
3929,4413,0.21879
3929,6149,0.2084
3930,3951,0.20453
3930,3953,0.23286
3930,4075,0.30346
3930,4114,0.33354
3930,4248,0.21427
3930,4284,0.26759
3930,4593,0.36483
3930,4634,0.34589
3930,4696,0.27203
3930,4903,0.36122
3930,4994,0.23153
3930,5057,0.44446
3930,5351,0.2831
3930,5518,0.21584
3930,5665,0.2723
3930,5699,0.28834
3930,5855,0.21231
3930,5869,0.21268
3930,5901,0.25892
3930,5926,0.20367
3930,5982,0.23396
3930,6051,0.40709
3930,6118,0.25282
3930,6227,0.38776
3931,3946,0.39622
3931,4282,0.41452
3931,4419,0.34628
3931,5172,0.31639
3931,5325,0.37749
3931,5508,0.41227
3931,5811,0.2559
3932,4336,0.20201
3932,4399,0.20352
3932,5902,0.26823
3932,6101,0.21028
3933,4257,0.21262
3933,4285,0.28825
3933,4340,0.30225
3933,4349,0.25603
3933,4380,0.25531
3933,4394,0.23289
3933,4423,0.32535
3933,4443,0.25497
3933,4532,0.20085
3933,4547,0.52105
3933,4560,0.23196
3933,4586,0.22084
3933,4602,0.28459
3933,4807,0.34814
3933,4944,0.22551
3933,4991,0.20133
3933,5190,0.2997
3933,5192,0.21935
3933,5215,0.38197
3933,5318,0.24266
3933,5333,0.33171
3933,5345,0.22016
3933,5486,0.22955
3933,5603,0.25964
3933,5763,0.24957
3933,5796,0.22725
3933,6002,0.27115
3933,6078,0.23363
3933,6193,0.22749
3934,4155,0.29367
3934,4848,0.20849
3934,4912,0.21868
3934,5378,0.25049
3940,4911,0.20252
3940,4914,0.21265
3940,5510,0.268
3940,6111,0.22539
3941,3946,0.27619
3941,4017,0.41802
3941,4233,0.50576
3941,4282,0.33578
3941,4419,0.49019
3941,4870,0.42824
3941,4943,0.41443
3941,5231,0.30239
3941,5325,0.21213
3941,5496,0.47513
3941,5811,0.38776
3941,6064,0.21093
3942,6155,0.20315
3944,4758,0.21615
3944,4875,0.22113
3945,4591,0.26997
3946,4017,0.30839
3946,4233,0.42151
3946,4282,0.42361
3946,4419,0.43711
3946,4596,0.20779
3946,4826,0.20972
3946,4870,0.35219
3946,4943,0.2083
3946,5125,0.22497
3946,5172,0.42949
3946,5231,0.27839
3946,5325,0.41627
3946,5473,0.22372
3946,5508,0.47938
3946,5642,0.22071
3946,5811,0.26396
3946,6064,0.23415
3948,3976,0.32396
3948,4009,0.42391
3948,4062,0.30016
3948,4082,0.3009
3948,4130,0.7654
3948,4150,0.80086
3948,4431,0.21546
3948,4462,0.27615
3948,4519,0.21628
3948,4602,0.257
3948,4603,0.41861
3948,4706,0.21879
3948,4735,0.20995
3948,4758,0.21688
3948,4771,0.40488
3948,4909,0.29444
3948,5007,0.36243
3948,5047,0.53241
3948,5064,0.40699
3948,5071,0.25567
3948,5174,0.25666
3948,5236,0.28483
3948,5239,0.3602
3948,5390,0.33306
3948,5393,0.28548
3948,5428,0.53265
3948,5456,0.46849
3948,5457,0.20092
3948,5482,0.25779
3948,5493,0.28242
3948,5509,0.375
3948,5538,0.47513
3948,5607,0.39692
3948,5625,0.4646
3948,5628,0.49399
3948,5637,0.27393
3948,5873,0.28783
3948,5883,0.29143
3948,5942,0.38495
3948,6168,0.3876
3948,6192,0.3724
3949,5669,0.27112
3950,4189,0.2339
3950,4223,0.28544
3950,5317,0.27619
3951,4037,0.20303
3951,4284,0.25358
3951,4593,0.28783
3951,5855,0.26927
3953,4114,0.33269
3953,4284,0.36647
3953,4593,0.50576
3953,4634,0.28755
3953,4689,0.25167
3953,4696,0.2999
3953,4903,0.21213
3953,5057,0.28783
3953,5145,0.20476
3953,5197,0.22399
3953,5211,0.33453
3953,5307,0.32058
3953,5351,0.21193
3953,5365,0.24496
3953,5490,0.23771
3953,5518,0.21161
3953,5665,0.28496
3953,5699,0.2045
3953,5855,0.29356
3953,5859,0.2193
3953,5901,0.37361
3953,5903,0.4106
3953,5982,0.20042
3953,6051,0.35326
3953,6118,0.24739
3953,6185,0.24613
3953,6227,0.20994
3955,3958,0.20076
3955,4220,0.21524
3955,4393,0.2343
3955,4568,0.23687
3955,4631,0.43451
3955,4706,0.21479
3955,4969,0.21494
3955,5009,0.25537
3955,5143,0.24202
3955,5576,0.25233
3955,5657,0.26637
3955,5710,0.28514
3955,5884,0.2126
3955,5944,0.21995
3955,6205,0.21524
3956,4011,0.27785
3956,4598,0.25995
3956,4683,0.23303
3956,4984,0.22339
3956,5086,0.24232
3956,5202,0.21379
3957,5259,0.20599
3958,4166,0.20184
3958,4317,0.22387
3958,4454,0.3746
3958,4803,0.27619
3958,5186,0.22172
3958,5654,0.55948
3960,6079,0.23497
3961,4337,0.22098
3961,6091,0.29231
3961,6190,0.32299
3962,5242,0.27183
3962,6070,0.20461
3963,4653,0.25049
3963,5587,0.22091
3963,5674,0.23369
3963,5836,0.30414
3964,4455,0.25603
3964,4724,0.4148
3964,5088,0.20069
3964,5217,0.22725
3964,5294,0.27407
3964,5326,0.23415
3964,5344,0.36256
3964,5419,0.35326
3964,5443,0.21387
3964,5719,0.2173
3964,5799,0.26213
3964,6135,0.31099
3965,4074,0.37279
3965,4544,0.27631
3965,4546,0.37424
3965,4580,0.29115
3965,5200,0.33794
3966,4811,0.29889
3971,4817,0.22955
3971,5425,0.21879
3971,5965,0.29728
3972,5057,0.20927
3973,4204,0.28248
3973,4571,0.2022
3975,4129,0.35262
3975,4132,0.30548
3975,4329,0.35326
3975,4455,0.50247
3975,4605,0.24952
3975,4606,0.29311
3975,4869,0.35682
3975,5153,0.28311
3975,5195,0.28431
3975,5217,0.25451
3975,5294,0.27428
3975,5326,0.52354
3975,5475,0.24574
3975,5966,0.41545
3975,6126,0.36256
3975,6135,0.44446
3976,4062,0.2218
3976,4130,0.24337
3976,4150,0.27115
3976,4602,0.24935
3976,4603,0.21622
3976,5007,0.33664
3976,5047,0.32648
3976,5064,0.40674
3976,5170,0.2548
3976,5190,0.20965
3976,5236,0.33588
3976,5239,0.20654
3976,5393,0.20635
3976,5456,0.29921
3976,5509,0.29986
3976,5538,0.26222
3976,5607,0.2617
3976,5625,0.35155
3976,5628,0.20516
3976,5873,0.30386
3976,5898,0.28658
3976,5935,0.21166
3976,5942,0.21867
3976,6143,0.22205
3976,6168,0.20994
3976,6175,0.22755
3978,4161,0.51742
3978,4414,0.38492
3978,4743,0.23036
3978,4923,0.24316
3978,4956,0.28783
3978,5012,0.22059
3978,5527,0.48011
3978,5649,0.40044
3978,5742,0.25735
3978,5804,0.2471
3978,5826,0.30483
3978,6082,0.35521
3980,5792,0.35378
3980,6117,0.29118
3981,4577,0.35798
3981,4591,0.25211
3981,4942,0.29315
3981,5447,0.20982
3981,5489,0.22763
3981,5676,0.24941
3981,5697,0.20994
3981,5730,0.2206
3981,6068,0.25413
3983,4253,0.21844
3983,4804,0.2922
3983,4878,0.2296
3985,5953,0.2143
3987,4996,0.34168
3987,5140,0.31123
3987,5759,0.21328
3989,4452,0.2136
3990,4446,0.28141
3990,4482,0.22196
3990,5086,0.23113
3990,5481,0.36321
3991,4850,0.26912
3991,5021,0.21624
3991,5792,0.2179
3991,6117,0.23491
3992,4204,0.26019
3992,6223,0.20296
3993,6002,0.20194
3993,6078,0.21065
3994,4120,0.27087
3995,4892,0.23036
3995,5184,0.25557
3995,5644,0.24609
3996,4764,0.23925
3997,5419,0.21213
3998,4447,0.21028
3998,4906,0.20941
3998,4942,0.20768
3998,5335,0.20958
3998,5888,0.58876
3999,4067,0.31199
4001,4021,0.29817
4001,4036,0.39769
4001,4052,0.43491
4001,4794,0.52504
4001,5580,0.55932
4001,5886,0.38285
4001,5934,0.47082
4001,6153,0.26086
4003,4144,0.31145
4003,4273,0.27829
4003,4447,0.21614
4003,4497,0.36626
4003,4498,0.34644
4003,4623,0.3499
4003,4672,0.30088
4003,4851,0.25589
4003,4887,0.37445
4003,4893,0.31583
4003,4901,0.36882
4003,5023,0.22551
4003,5046,0.27795
4003,5237,0.32791
4003,5335,0.27868
4003,5514,0.21379
4003,5820,0.42151
4003,5997,0.27607
4003,6023,0.22055
4003,6068,0.27411
4003,6181,0.32645
4003,6210,0.20323
4004,5197,0.26213
4004,5634,0.20748
4004,5715,0.20296
4004,5813,0.20158
4006,4114,0.20075
4006,4593,0.26997
4006,4696,0.20242
4006,5245,0.21966
4006,5490,0.2258
4006,5494,0.21105
4006,5596,0.22897
4006,6051,0.21093
4006,6072,0.611
4006,6118,0.41529
4007,5896,0.2352
4008,5891,0.20451
4009,4082,0.21489
4009,4130,0.36054
4009,4150,0.37471
4009,4394,0.2118
4009,4568,0.20728
4009,4603,0.29899
4009,5007,0.30239
4009,5009,0.24325
4009,5047,0.32723
4009,5064,0.362
4009,5092,0.20109
4009,5174,0.23865
4009,5236,0.25433
4009,5393,0.24189
4009,5456,0.32467
4009,5482,0.25217
4009,5538,0.46914
4009,5607,0.51768
4009,5625,0.50459
4009,5628,0.27722
4009,5657,0.21868
4009,5695,0.29228
4009,5942,0.2565
4009,6192,0.30751
4010,4135,0.21735
4011,4112,0.21944
4011,4380,0.21914
4011,4423,0.21266
4011,4586,0.24752
4011,4598,0.29727
4011,4602,0.21288
4011,4683,0.32426
4011,4858,0.21944
4011,4984,0.79085
4011,5086,0.21833
4011,5119,0.38105
4011,5202,0.20378
4011,5215,0.24308
4011,5304,0.21138
4011,5318,0.31866
4011,5333,0.29213
4011,5345,0.3023
4011,5448,0.22651
4011,5541,0.20885
4011,5763,0.22485
4011,5878,0.2339
4011,5909,0.27965
4011,6002,0.25224
4011,6127,0.21072
4011,6193,0.20845
4012,4315,0.21093
4012,4711,0.21475
4012,4817,0.29686
4012,5001,0.20927
4012,5331,0.30239
4012,5670,0.45113
4012,5756,0.28983
4012,5769,0.20416
4012,5965,0.2107
4012,6084,0.26607
4013,4110,0.25888
4013,4217,0.20317
4013,4433,0.2465
4013,4656,0.20045
4013,4707,0.30346
4013,4732,0.21065
4013,4825,0.28611
4013,4958,0.21067
4013,4999,0.42261
4013,5343,0.20799
4013,5377,0.29842
4013,5425,0.29686
4013,5598,0.22638
4013,5742,0.34819
4013,5889,0.28267
4013,5920,0.23073
4013,6054,0.2013
4013,6059,0.39495
4013,6088,0.25562
4017,4233,0.44446
4017,4238,0.23815
4017,4282,0.35869
4017,4419,0.51471
4017,4442,0.20335
4017,4596,0.22802
4017,4697,0.20128
4017,4870,0.2595
4017,4943,0.42398
4017,5172,0.46197
4017,5325,0.29845
4017,5496,0.42824
4017,5508,0.3423
4017,5811,0.50871
4019,5449,0.22702
4019,6179,0.23209
4020,4246,0.23675
4020,5317,0.25386
4020,5720,0.2595
4021,4036,0.33354
4021,4052,0.30873
4021,4794,0.26894
4021,5485,0.20977
4021,5580,0.36669
4021,5886,0.26774
4021,5934,0.33491
4021,6153,0.39757
4022,4083,0.40726
4022,4215,0.24118
4022,4219,0.27505
4022,4226,0.26953
4022,4227,0.22228
4022,4294,0.20964
4022,4352,0.27332
4022,4373,0.22585
4022,4561,0.28123
4022,4609,0.28497
4022,4673,0.23569
4022,4722,0.22724
4022,4743,0.22834
4022,4842,0.28162
4022,4907,0.50498
4022,4971,0.43972
4022,5039,0.25504
4022,5206,0.4029
4022,5378,0.3883
4022,5381,0.22063
4022,5642,0.27586
4022,5862,0.20486
4022,5930,0.30765
4022,6043,0.20322
4022,6092,0.43992
4024,4442,0.36575
4025,4928,0.30606
4025,5242,0.25367
4025,5368,0.21506
4025,6210,0.26859
4027,5813,0.21422
4027,6000,0.20288
4028,4070,0.23714
4028,4193,0.20771
4028,4724,0.2701
4028,5159,0.24143
4028,5670,0.26314
4029,4157,0.30834
4029,4559,0.29057
4029,4736,0.47433
4029,5004,0.28931
4029,5110,0.20755
4029,5433,0.2956
4029,5561,0.20189
4029,5662,0.2292
4029,5706,0.28459
4029,5903,0.24711
4029,5919,0.2998
4029,5939,0.31911
4029,5978,0.36424
4029,6174,0.20411
4031,4827,0.24564
4031,5419,0.49019
4031,5505,0.21505
4031,5799,0.26072
4032,4307,0.30023
4032,4979,0.23005
4032,5100,0.26502
4032,5171,0.27781
4032,5751,0.26578
4032,6052,0.2998
4034,4452,0.20429
4035,5385,0.21233
4035,6173,0.22349
4036,4052,0.35901
4036,4531,0.23466
4036,4571,0.23749
4036,4794,0.37832
4036,5374,0.20351
4036,5580,0.48562
4036,5886,0.30841
4036,5934,0.36575
4036,6153,0.2292
4037,5449,0.21097
4037,6198,0.40139
4038,4659,0.2261
4038,4897,0.33747
4038,5268,0.24286
4040,5841,0.33578
4045,4080,0.3033
4046,4724,0.24906
4049,5639,0.20853
4049,5670,0.22621
4052,4794,0.42256
4052,5580,0.47828
4052,5886,0.36311
4052,5934,0.45555
4052,6153,0.24179
4052,6175,0.2171
4053,4075,0.22725
4053,4606,0.20877
4053,5197,0.24364
4053,5699,0.22259
4054,5088,0.2397
4056,5466,0.20747
4057,4988,0.20315
4058,4123,0.20017
4058,5746,0.20504
4058,6093,0.20805
4061,5190,0.23761
4062,4082,0.20382
4062,4130,0.26302
4062,4150,0.2512
4062,4758,0.39366
4062,5047,0.36337
4062,5239,0.20588
4062,5625,0.26606
4062,5770,0.29967
4062,5873,0.23577
4062,6036,0.56279
4062,6192,0.22724
4063,4241,0.2432
4064,5727,0.29874
4064,6012,0.3989
4065,5394,0.33326
4065,6209,0.36164
4066,5457,0.21352
4067,4137,0.36026
4067,4616,0.21274
4067,5085,0.2065
4067,5360,0.2527
4068,5681,0.23868
4069,4355,0.21555
4069,4531,0.20249
4069,5034,0.20748
4069,5098,0.2173
4069,5197,0.21093
4069,5510,0.22725
4069,5819,0.26997
4069,6106,0.3276
4070,4789,0.33828
4070,4954,0.26019
4070,5542,0.2434
4070,5879,0.23577
4070,6194,0.27882
4071,4537,0.2136
4074,4546,0.24134
4074,5200,0.38778
4075,4114,0.2833
4075,4284,0.20927
4075,4634,0.36122
4075,4994,0.2833
4075,5518,0.22261
4075,5561,0.22725
4075,5612,0.24429
4075,5662,0.2028
4075,5665,0.34605
4075,5699,0.28983
4075,5869,0.44901
4075,5901,0.24979
4075,6051,0.28983
4075,6227,0.45113
4076,4801,0.22489
4077,4557,0.22725
4077,4917,0.44446
4077,5108,0.2434
4077,5523,0.22399
4078,4852,0.20988
4078,5238,0.23927
4078,6138,0.2434
4079,4328,0.31099
4079,4798,0.21062
4079,5019,0.25603
4079,5542,0.27619
4080,4110,0.20949
4080,4825,0.20406
4080,4999,0.22141
4080,6043,0.20825
4080,6059,0.41362
4080,6088,0.20534
4081,4911,0.21483
4081,5304,0.2668
4081,5493,0.22941
4081,5763,0.22897
4081,6002,0.24739
4082,4130,0.27478
4082,4150,0.26412
4082,5047,0.38336
4082,5092,0.20646
4082,5456,0.27557
4082,5625,0.26855
4082,5628,0.26938
4082,5942,0.2136
4082,6192,0.21451
4083,4226,0.23692
4083,4352,0.20929
4083,4722,0.21586
4083,4907,0.38037
4083,4971,0.27373
4083,5039,0.23595
4083,5206,0.31644
4083,5378,0.30239
4083,5508,0.24223
4083,5642,0.24806
4083,5930,0.28105
4083,6092,0.28296
4084,6101,0.27619
4085,4225,0.36711
4085,5358,0.23184
4085,5377,0.21027
4085,5742,0.24574
4085,6059,0.25406
4085,6088,0.25503
4087,5271,0.24875
4088,5562,0.2195
4089,5640,0.20203
4090,4139,0.2517
4090,4554,0.22889
4090,4787,0.29856
4090,4816,0.23667
4090,5051,0.36943
4090,5058,0.29713
4090,5077,0.22995
4090,5242,0.20527
4090,5384,0.27163
4090,5392,0.33154
4090,5447,0.2704
4090,5585,0.21968
4090,5734,0.29981
4090,5788,0.35109
4090,5976,0.27085
4090,6005,0.20409
4090,6108,0.2132
4090,6180,0.21158
4092,4378,0.21234
4092,4465,0.2434
4092,4692,0.2084
4092,4879,0.31949
4092,5287,0.44446
4092,5750,0.42151
4092,5834,0.2166
4092,5991,0.45113
4092,6058,0.2017
4092,6079,0.2173
4092,6217,0.20352
4093,5021,0.20106
4094,5891,0.24298
4095,4243,0.31882
4095,4503,0.53131
4095,4763,0.24091
4095,4767,0.4324
4095,4883,0.20404
4095,5793,0.25476
4095,5883,0.22211
4097,4536,0.23692
4097,4618,0.27395
4097,5089,0.20272
4097,5673,0.3163
4097,6156,0.20429
4098,4189,0.2617
4098,5437,0.21162
4098,5825,0.22126
4100,4481,0.38417
4100,4709,0.20467
4100,5608,0.31105
4100,5728,0.20205
4100,6104,0.29825
4104,4230,0.21508
4104,5148,0.20145
4104,5689,0.23514
4104,5734,0.20459
4105,4341,0.24631
4105,5028,0.27881
4105,6079,0.28877
4106,4469,0.20412
4106,4804,0.42422
4107,4232,0.32823
4107,5900,0.21217
4108,5658,0.36507
4110,4433,0.23137
4110,4825,0.29279
4110,4999,0.3237
4110,5343,0.21722
4110,5377,0.23529
4110,5742,0.30264
4110,5889,0.23882
4110,5920,0.22418
4110,6059,0.29721
4110,6088,0.26886
4112,4186,0.30638
4112,4446,0.2121
4112,4545,0.24239
4112,4858,0.23799
4112,4984,0.20667
4112,5119,0.27461
4112,5737,0.22725
4113,4326,0.2136
4113,5104,0.23169
4113,5489,0.21028
4113,5823,0.237
4113,6158,0.23884
4114,4221,0.22172
4114,4284,0.42424
4114,4386,0.21357
4114,4459,0.23361
4114,4480,0.23815
4114,4593,0.50576
4114,4634,0.31493
4114,4689,0.32016
4114,4696,0.36447
4114,4903,0.44446
4114,4994,0.23318
4114,5057,0.48011
4114,5144,0.25987
4114,5145,0.3089
4114,5245,0.28959
4114,5272,0.22461
4114,5307,0.36734
4114,5351,0.31099
4114,5409,0.28383
4114,5490,0.34747
4114,5494,0.411
4114,5518,0.38851
4114,5665,0.39407
4114,5699,0.29866
4114,5855,0.2702
4114,5859,0.27288
4114,5885,0.25103
4114,5901,0.37614
4114,5982,0.22239
4114,6051,0.50247
4114,6054,0.22582
4114,6118,0.28914
4114,6185,0.23466
4114,6188,0.20506
4114,6227,0.43286
4115,4728,0.20129
4116,4211,0.21571
4116,5272,0.20868
4116,5596,0.23079
4116,5622,0.23686
4116,5684,0.33828
4116,6072,0.47389
4118,5790,0.28244
4118,6053,0.22538
4119,4382,0.2602
4119,4837,0.38826
4119,4846,0.2434
4119,4960,0.34948
4119,5051,0.33189
4119,5395,0.26844
4119,5788,0.25806
4119,5791,0.23895
4119,5806,0.31032
4120,4196,0.24572
4120,4254,0.30239
4120,4515,0.20183
4120,4661,0.24957
4120,5208,0.45012
4120,5300,0.20773
4120,5785,0.20069
4120,5977,0.25107
4121,4186,0.20927
4121,5275,0.23927
4121,5551,0.29706
4121,5691,0.21213
4121,6003,0.28514
4121,6077,0.223
4121,6091,0.26019
4123,5346,0.20526
4123,5962,0.2414
4125,4326,0.30519
4125,4524,0.36366
4125,4538,0.27338
4125,4656,0.29393
4125,4960,0.23654
4125,5104,0.24165
4125,5187,0.20201
4125,5500,0.22539
4125,5577,0.36006
4125,5629,0.22212
4125,5688,0.21077
4125,5823,0.21637
4125,6067,0.21861
4125,6158,0.30079
4125,6181,0.24445
4127,4324,0.27649
4127,5834,0.23801
4128,4486,0.21203
4129,4132,0.2998
4129,4243,0.21879
4129,4403,0.27066
4129,4411,0.22725
4129,4455,0.44446
4129,4606,0.22725
4129,4677,0.2998
4129,4685,0.22725
4129,4800,0.28248
4129,4835,0.21555
4129,4869,0.50247
4129,4874,0.3425
4129,5066,0.2998
4129,5153,0.4148
4129,5195,0.44208
4129,5217,0.41802
4129,5294,0.43829
